AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
Region,Region 10,All,2013-14,48,7.3,6.6,6.9,2,134,"1,963",96.3%
Region,Region 10,All,2013-14,49,7.5,6.8,6.5,0,126,"1,952",95.8%
Region,Region 10,All,2013-14,50,7.6,6.9,5.8,3,113,"2,015",98.9%
Region,Region 10,All,2013-14,51,7.8,7.1,6.8,2,140,"2,099",> 100%
Region,Region 10,All,2013-14,52,7.9,7.2,8.5,12,160,"2,012",98.7%
Region,Region 10,All,2013-14,1,8,7.3,8.7,17,163,"2,066",> 100%
Region,Region 10,All,2013-14,2,8.1,7.4,10,19,198,"2,171",> 100%
Region,Region 10,All,2013-14,3,8.2,7.5,9.2,19,167,"2,017",99%
Region,Region 10,All,2013-14,4,8.3,7.6,8.4,21,156,"2,102",> 100%
Region,Region 10,All,2013-14,5,8.4,7.7,9,8,171,"1,981",97.2%
Region,Region 10,All,2013-14,6,8.4,7.7,8,7,155,"2,037",100%
Region,Region 10,All,2013-14,7,8.4,7.7,7.9,9,156,"2,095",> 100%
Region,Region 10,All,2013-14,8,8.4,7.7,8.3,9,161,"2,060",> 100%
Region,Region 10,All,2013-14,9,8.4,7.7,6.9,7,136,"2,086",> 100%
Region,Region 10,All,2013-14,10,8.4,7.7,6.8,2,139,"2,080",> 100%
Region,Region 10,All,2013-14,11,8.3,7.6,6.6,1,133,"2,037",100%
Region,Region 10,All,2013-14,12,8.2,7.6,7.4,4,138,"1,919",94.2%
Region,Region 10,All,2013-14,13,8.1,7.5,6.3,1,127,"2,028",99.5%
Region,Region 10,All,2013-14,14,8,7.4,6.3,1,127,"2,016",98.9%
Region,Region 10,All,2013-14,15,7.9,7.2,6.9,4,131,"1,955",95.9%
Region,Region 10,All,2013-14,16,7.8,7.1,5.9,3,112,"1,941",95.3%
Region,Region 10,All,2013-14,17,7.7,7,6.9,0,135,"1,966",96.5%
Region,Region 10,All,2013-14,18,7.5,6.8,6.7,5,128,"1,985",97.4%
Region,Region 10,All,2013-14,19,7.3,6.7,6.1,0,117,"1,924",94.4%
Region,Region 10,All,2013-14,20,7.2,6.5,6.1,1,116,"1,922",94.3%
Region,Region 10,All,2013-14,21,7,6.3,6.3,1,117,"1,887",92.6%
Region,Region 10,All,2013-14,22,6.9,6.2,5.9,0,110,"1,850",90.8%
Region,Region 10,All,2013-14,23,6.7,6,6.2,1,117,"1,896",93%
Region,Region 10,All,2013-14,24,6.6,5.9,6.5,1,123,"1,916",94%
Region,Region 10,All,2013-14,25,6.4,5.7,6,3,109,"1,859",91.2%
Region,Region 10,All,2013-14,26,6.3,5.6,5.8,1,111,"1,917",94.1%
Region,Region 10,All,2013-14,27,6.2,5.5,6.8,0,126,"1,854",91%
Region,Region 10,All,2013-14,28,6.1,5.4,5.1,0,94,"1,842",90.4%
Region,Region 10,All,2013-14,29,6,5.3,5.1,2,92,"1,852",90.9%
Region,Region 10,All,2013-14,30,5.9,5.2,5.5,0,101,"1,846",90.6%
Region,Region 10,All,2013-14,31,5.8,5.1,6.1,1,113,"1,869",91.7%
Region,Region 10,All,2013-14,32,5.8,5.1,4.3,0,81,"1,894",92.9%
Region,Region 10,All,2013-14,33,5.8,5.1,5.1,1,95,"1,900",93.2%
Region,Region 10,All,2013-14,34,5.8,5.1,5.6,0,103,"1,826",89.6%
Region,Region 10,All,2013-14,35,5.8,5.1,5.5,2,106,"1,968",96.6%
Region,Region 10,All,2013-14,36,5.8,5.1,4.5,0,83,"1,859",91.2%
Region,Region 10,All,2013-14,37,5.9,5.2,5,0,95,"1,907",93.6%
Region,Region 10,All,2013-14,38,6,5.3,5.3,0,105,"1,986",97.5%
Region,Region 10,All,2013-14,39,6,5.4,5.2,0,98,"1,890",92.7%
Region,Region 1,All,2012-13,1,9.3,8.5,14.3,35,275,"2,164",88.2%
Region,Region 1,All,2012-13,2,9.4,8.6,14.4,63,379,"3,076",> 100%
Region,Region 1,All,2012-13,3,9.5,8.7,14.7,66,357,"2,885",> 100%
Region,Region 1,All,2012-13,4,9.6,8.8,11.8,52,289,"2,884",> 100%
Region,Region 1,All,2012-13,5,9.6,8.9,12.1,31,315,"2,856",> 100%
Region,Region 1,All,2012-13,6,9.7,8.9,9.5,11,242,"2,665",> 100%
Region,Region 1,All,2012-13,7,9.7,9,10,18,256,"2,736",> 100%
Region,Region 1,All,2012-13,8,9.8,9,9.9,10,239,"2,518",> 100%
Region,Region 1,All,2012-13,9,9.8,9,9,6,218,"2,500",> 100%
Region,Region 1,All,2012-13,10,9.8,9,8.9,3,205,"2,342",95.5%
Region,Region 1,All,2012-13,11,9.8,9,8.4,1,204,"2,437",99.3%
Region,Region 1,All,2012-13,12,9.7,9,8,2,196,"2,461",> 100%
Region,Region 1,All,2012-13,13,9.7,8.9,8.3,2,198,"2,405",98%
Region,Region 1,All,2012-13,14,9.6,8.8,8.2,0,196,"2,380",97%
Region,Region 1,All,2012-13,15,9.5,8.8,9.7,3,236,"2,470",> 100%
Region,Region 1,All,2012-13,16,9.4,8.7,8.7,2,206,"2,383",97.1%
Region,Region 1,All,2012-13,17,9.3,8.6,8.2,1,192,"2,363",96.3%
Region,Region 1,All,2012-13,18,9.2,8.5,7.6,1,173,"2,295",93.5%
Region,Region 1,All,2012-13,19,9.1,8.3,8,0,183,"2,290",93.3%
Region,Region 1,All,2012-13,20,9,8.2,7.6,0,167,"2,209",90%
Region,Region 1,All,2012-13,21,8.8,8.1,8.7,0,190,"2,178",88.8%
Region,Region 1,All,2012-13,22,8.7,7.9,6.6,0,141,"2,129",86.8%
Region,Region 1,All,2012-13,23,8.6,7.8,7.7,0,176,"2,280",92.9%
Region,Region 1,All,2012-13,24,8.4,7.7,8.1,0,178,"2,197",89.5%
Region,Region 1,All,2012-13,25,8.3,7.5,7.1,0,154,"2,169",88.4%
Region,Region 1,All,2012-13,26,8.2,7.4,8.1,0,183,"2,253",91.8%
Region,Region 1,All,2012-13,27,8,7.3,7.4,0,162,"2,185",89.1%
Region,Region 1,All,2012-13,28,7.9,7.2,7.9,0,180,"2,292",93.4%
Region,Region 1,All,2012-13,29,7.8,7.1,5.8,0,130,"2,228",90.8%
Region,Region 1,All,2012-13,30,7.7,7,6.3,0,140,"2,206",89.9%
Region,Region 1,All,2012-13,31,7.7,6.9,6.2,0,136,"2,187",89.1%
Region,Region 1,All,2012-13,32,7.6,6.8,6.3,0,136,"2,173",88.6%
Region,Region 1,All,2012-13,33,7.5,6.8,6.3,0,136,"2,145",87.4%
Region,Region 1,All,2012-13,34,7.5,6.7,7.5,0,163,"2,169",88.4%
Region,Region 1,All,2012-13,35,7.5,6.7,7.1,0,158,"2,235",91.1%
Region,Region 1,All,2012-13,36,7.5,6.7,7,0,146,"2,076",84.6%
Region,Region 1,All,2012-13,37,7.5,6.7,7.3,0,165,"2,245",91.5%
Region,Region 1,All,2012-13,38,7.5,6.8,6.4,0,140,"2,194",89.4%
Region,Region 1,All,2012-13,39,7.6,6.8,7,2,156,"2,268",92.4%
Region,Region 2,All,2012-13,1,9.1,8.5,10.9,19,381,"3,685",85.5%
Region,Region 2,All,2012-13,2,9.2,8.6,12.2,55,613,"5,473",> 100%
Region,Region 2,All,2012-13,3,9.3,8.7,12.5,47,600,"5,185",> 100%
Region,Region 2,All,2012-13,4,9.3,8.7,11.8,39,567,"5,134",> 100%
Region,Region 2,All,2012-13,5,9.4,8.8,10.5,30,498,"5,019",> 100%
Region,Region 2,All,2012-13,6,9.4,8.8,10.1,25,472,"4,913",> 100%
Region,Region 2,All,2012-13,7,9.4,8.8,9.5,11,431,"4,641",> 100%
Region,Region 2,All,2012-13,8,9.4,8.9,8.5,9,383,"4,617",> 100%
Region,Region 2,All,2012-13,9,9.4,8.8,8.7,8,387,"4,524",> 100%
Region,Region 2,All,2012-13,10,9.4,8.8,8.8,4,397,"4,570",> 100%
Region,Region 2,All,2012-13,11,9.4,8.8,8.8,8,381,"4,406",> 100%
Region,Region 2,All,2012-13,12,9.3,8.8,8.5,4,375,"4,446",> 100%
Region,Region 2,All,2012-13,13,9.3,8.7,7.9,1,350,"4,467",> 100%
Region,Region 2,All,2012-13,14,9.2,8.6,8.9,3,399,"4,496",> 100%
Region,Region 2,All,2012-13,15,9.1,8.5,8,1,364,"4,571",> 100%
Region,Region 2,All,2012-13,16,9.1,8.5,8.1,3,350,"4,345",> 100%
Region,Region 2,All,2012-13,17,9,8.4,7.9,2,316,"4,018",93.3%
Region,Region 2,All,2012-13,18,8.9,8.3,7.8,1,315,"4,043",93.9%
Region,Region 2,All,2012-13,19,8.7,8.1,8.1,1,341,"4,199",97.5%
Region,Region 2,All,2012-13,20,8.6,8,7.7,1,307,"4,026",93.5%
Region,Region 2,All,2012-13,21,8.5,7.9,7.8,1,317,"4,087",94.9%
Region,Region 2,All,2012-13,22,8.4,7.8,6.8,0,274,"4,024",93.4%
Region,Region 2,All,2012-13,23,8.3,7.7,7.8,2,309,"3,998",92.8%
Region,Region 2,All,2012-13,24,8.2,7.6,8.1,0,310,"3,846",89.3%
Region,Region 2,All,2012-13,25,8.1,7.5,7.9,0,299,"3,803",88.3%
Region,Region 2,All,2012-13,26,8,7.4,6.6,0,262,"3,974",92.3%
Region,Region 2,All,2012-13,27,7.9,7.3,6.9,0,272,"3,967",92.1%
Region,Region 2,All,2012-13,28,7.8,7.2,7.4,0,279,"3,783",87.8%
Region,Region 2,All,2012-13,29,7.7,7.1,7.3,0,287,"3,958",91.9%
Region,Region 2,All,2012-13,30,7.6,7,7.1,1,278,"3,940",91.5%
Region,Region 2,All,2012-13,31,7.6,7,7.8,1,299,"3,867",89.8%
Region,Region 2,All,2012-13,32,7.5,6.9,7.6,0,294,"3,878",90%
Region,Region 2,All,2012-13,33,7.5,6.9,6.8,0,267,"3,906",90.7%
Region,Region 2,All,2012-13,34,7.5,6.9,6.2,0,246,"3,977",92.3%
Region,Region 2,All,2012-13,35,7.5,6.9,6.7,0,263,"3,915",90.9%
Region,Region 2,All,2012-13,36,7.5,6.9,6.8,0,256,"3,739",86.8%
Region,Region 2,All,2012-13,37,7.5,6.9,6.9,0,273,"3,935",91.4%
Region,Region 2,All,2012-13,38,7.6,7,7.3,0,290,"3,982",92.4%
Region,Region 2,All,2012-13,39,7.6,7,7.4,0,303,"4,081",94.7%
Region,Region 3,All,2012-13,1,8.3,7.7,10.2,36,435,"4,612",85.9%
Region,Region 3,All,2012-13,2,8.4,7.8,10.9,79,628,"6,495",> 100%
Region,Region 3,All,2012-13,3,8.4,7.8,11.8,95,652,"6,304",> 100%
Region,Region 3,All,2012-13,4,8.5,7.9,10.8,56,604,"6,125",> 100%
Region,Region 3,All,2012-13,5,8.5,7.9,9.8,44,540,"5,960",> 100%
Region,Region 3,All,2012-13,6,8.5,7.9,9.4,24,524,"5,845",> 100%
Region,Region 3,All,2012-13,7,8.6,7.9,8.9,35,481,"5,824",> 100%
Region,Region 3,All,2012-13,8,8.6,7.9,8.8,14,482,"5,649",> 100%
Region,Region 3,All,2012-13,9,8.5,7.9,8.1,9,443,"5,585",> 100%
Region,Region 3,All,2012-13,10,8.5,7.9,8.5,7,473,"5,615",> 100%
Region,Region 3,All,2012-13,11,8.5,7.9,8.2,11,457,"5,700",> 100%
Region,Region 3,All,2012-13,12,8.4,7.8,7.8,9,421,"5,481",> 100%
Region,Region 3,All,2012-13,13,8.3,7.7,7.7,6,411,"5,420",> 100%
Region,Region 3,All,2012-13,14,8.3,7.7,7.6,4,406,"5,390",> 100%
Region,Region 3,All,2012-13,15,8.2,7.6,7.3,5,407,"5,624",> 100%
Region,Region 3,All,2012-13,16,8.1,7.5,7.7,4,403,"5,296",98.6%
Region,Region 3,All,2012-13,17,8,7.4,6.8,2,336,"4,954",92.3%
Region,Region 3,All,2012-13,18,7.9,7.3,7.4,0,382,"5,197",96.8%
Region,Region 3,All,2012-13,19,7.8,7.2,6.7,0,339,"5,070",94.4%
Region,Region 3,All,2012-13,20,7.7,7,6.8,1,339,"5,028",93.6%
Region,Region 3,All,2012-13,21,7.5,6.9,6.4,1,312,"4,886",91%
Region,Region 3,All,2012-13,22,7.4,6.8,5.8,0,285,"4,936",91.9%
Region,Region 3,All,2012-13,23,7.3,6.7,7,0,334,"4,763",88.7%
Region,Region 3,All,2012-13,24,7.2,6.6,6.6,0,315,"4,753",88.5%
Region,Region 3,All,2012-13,25,7.1,6.5,6.8,0,331,"4,896",91.2%
Region,Region 3,All,2012-13,26,7,6.4,6,0,289,"4,799",89.4%
Region,Region 3,All,2012-13,27,6.9,6.3,5.9,0,283,"4,832",90%
Region,Region 3,All,2012-13,28,6.8,6.2,6.7,0,315,"4,690",87.3%
Region,Region 3,All,2012-13,29,6.8,6.2,6.4,0,312,"4,863",90.6%
Region,Region 3,All,2012-13,30,6.7,6.1,5.9,0,286,"4,812",89.6%
Region,Region 3,All,2012-13,31,6.6,6,6,0,292,"4,830",90%
Region,Region 3,All,2012-13,32,6.6,6,6.5,0,316,"4,848",90.3%
Region,Region 3,All,2012-13,33,6.6,6,6.3,0,303,"4,795",89.3%
Region,Region 3,All,2012-13,34,6.6,6,6.5,0,314,"4,844",90.2%
Region,Region 3,All,2012-13,35,6.6,6,6,0,284,"4,718",87.9%
Region,Region 3,All,2012-13,36,6.6,6,6.3,0,303,"4,805",89.5%
Region,Region 3,All,2012-13,37,6.6,6,6,0,287,"4,820",89.8%
Region,Region 3,All,2012-13,38,6.7,6.1,6.6,0,323,"4,884",91%
Region,Region 3,All,2012-13,39,6.7,6.1,6.1,1,292,"4,818",89.7%
Region,Region 4,All,2012-13,1,8,7.5,9.7,52,841,"9,180",79.8%
Region,Region 4,All,2012-13,2,8,7.6,9.9,98,"1,173","12,857",> 100%
Region,Region 4,All,2012-13,3,8.1,7.7,9.6,76,"1,107","12,350",> 100%
Region,Region 4,All,2012-13,4,8.1,7.7,8.7,59,980,"11,957",> 100%
Region,Region 4,All,2012-13,5,8.2,7.7,8.5,34,963,"11,759",> 100%
Region,Region 4,All,2012-13,6,8.2,7.8,8.6,26,"1,011","12,100",> 100%
Region,Region 4,All,2012-13,7,8.2,7.8,8.1,15,917,"11,551",> 100%
Region,Region 4,All,2012-13,8,8.2,7.8,7.6,14,864,"11,629",> 100%
Region,Region 4,All,2012-13,9,8.2,7.7,7.4,15,840,"11,539",> 100%
Region,Region 4,All,2012-13,10,8.1,7.7,7.6,16,888,"11,838",> 100%
Region,Region 4,All,2012-13,11,8.1,7.7,8.1,28,945,"11,972",> 100%
Region,Region 4,All,2012-13,12,8,7.6,7.4,24,836,"11,642",> 100%
Region,Region 4,All,2012-13,13,7.9,7.5,7.7,14,872,"11,549",> 100%
Region,Region 4,All,2012-13,14,7.9,7.4,7.6,17,886,"11,827",> 100%
Region,Region 4,All,2012-13,15,7.8,7.4,7.9,10,890,"11,355",98.7%
Region,Region 4,All,2012-13,16,7.7,7.3,7.3,2,786,"10,822",94%
Region,Region 4,All,2012-13,17,7.6,7.2,7.1,9,764,"10,827",94.1%
Region,Region 4,All,2012-13,18,7.5,7,6.9,2,731,"10,554",91.7%
Region,Region 4,All,2012-13,19,7.3,6.9,6.8,1,725,"10,628",92.4%
Region,Region 4,All,2012-13,20,7.2,6.8,6.8,1,724,"10,618",92.3%
Region,Region 4,All,2012-13,21,7.1,6.7,6,2,631,"10,497",91.2%
Region,Region 4,All,2012-13,22,7,6.6,6.4,0,658,"10,345",89.9%
Region,Region 4,All,2012-13,23,6.9,6.5,7.1,4,739,"10,531",91.5%
Region,Region 4,All,2012-13,24,6.8,6.4,6.8,4,707,"10,503",91.3%
Region,Region 4,All,2012-13,25,6.7,6.3,6.3,1,654,"10,456",90.9%
Region,Region 4,All,2012-13,26,6.6,6.2,6.4,1,665,"10,402",90.4%
Region,Region 4,All,2012-13,27,6.5,6.1,6.1,1,633,"10,320",89.7%
Region,Region 4,All,2012-13,28,6.4,6,6.2,0,632,"10,209",88.7%
Region,Region 4,All,2012-13,29,6.4,6,6.7,1,671,"10,075",87.6%
Region,Region 4,All,2012-13,30,6.3,5.9,5.8,3,597,"10,345",89.9%
Region,Region 4,All,2012-13,31,6.3,5.9,6.2,4,635,"10,244",89%
Region,Region 4,All,2012-13,32,6.3,5.8,6.4,1,655,"10,184",88.5%
Region,Region 4,All,2012-13,33,6.2,5.8,6.5,2,658,"10,191",88.6%
Region,Region 4,All,2012-13,34,6.2,5.8,5.9,1,599,"10,154",88.2%
Region,Region 4,All,2012-13,35,6.3,5.8,6,4,614,"10,337",89.8%
Region,Region 4,All,2012-13,36,6.3,5.9,5.9,0,606,"10,265",89.2%
Region,Region 4,All,2012-13,37,6.3,5.9,6.2,3,634,"10,285",89.4%
Region,Region 4,All,2012-13,38,6.4,6,6.4,4,666,"10,415",90.5%
Region,Region 4,All,2012-13,39,6.4,6,6.6,3,680,"10,396",90.3%
Region,Region 5,All,2012-13,1,8.3,7.8,10.6,87,742,"7,852",86.6%
Region,Region 5,All,2012-13,2,8.3,7.9,11.4,191,"1,077","11,096",> 100%
Region,Region 5,All,2012-13,3,8.4,7.9,11.5,151,"1,062","10,507",> 100%
Region,Region 5,All,2012-13,4,8.4,8,10.7,120,985,"10,355",> 100%
Region,Region 5,All,2012-13,5,8.5,8,10,86,918,"10,088",> 100%
Region,Region 5,All,2012-13,6,8.5,8,9,51,827,"9,732",> 100%
Region,Region 5,All,2012-13,7,8.5,8,9,36,830,"9,602",> 100%
Region,Region 5,All,2012-13,8,8.5,8,8.3,33,756,"9,477",> 100%
Region,Region 5,All,2012-13,9,8.5,8,8.5,33,766,"9,408",> 100%
Region,Region 5,All,2012-13,10,8.4,8,7.7,19,689,"9,226",> 100%
Region,Region 5,All,2012-13,11,8.4,7.9,8.2,21,742,"9,314",> 100%
Region,Region 5,All,2012-13,12,8.3,7.9,8.2,19,734,"9,218",> 100%
Region,Region 5,All,2012-13,13,8.3,7.8,7.9,11,720,"9,295",> 100%
Region,Region 5,All,2012-13,14,8.2,7.7,8.4,12,748,"9,012",99.4%
Region,Region 5,All,2012-13,15,8.1,7.6,7.7,6,681,"8,908",98.3%
Region,Region 5,All,2012-13,16,8,7.5,8,5,696,"8,751",96.6%
Region,Region 5,All,2012-13,17,7.9,7.4,6.8,4,582,"8,557",94.4%
Region,Region 5,All,2012-13,18,7.8,7.3,7.5,3,645,"8,628",95.2%
Region,Region 5,All,2012-13,19,7.7,7.2,6.7,4,561,"8,396",92.6%
Region,Region 5,All,2012-13,20,7.6,7.1,6.8,1,567,"8,365",92.3%
Region,Region 5,All,2012-13,21,7.5,7,6.9,3,573,"8,295",91.5%
Region,Region 5,All,2012-13,22,7.4,6.9,6.3,2,520,"8,253",91.1%
Region,Region 5,All,2012-13,23,7.3,6.8,6.6,1,538,"8,152",90%
Region,Region 5,All,2012-13,24,7.2,6.7,7,1,559,"7,998",88.3%
Region,Region 5,All,2012-13,25,7.1,6.6,6.7,2,548,"8,177",90.2%
Region,Region 5,All,2012-13,26,7,6.5,6.3,1,512,"8,081",89.2%
Region,Region 5,All,2012-13,27,6.9,6.4,6.4,1,512,"8,066",89%
Region,Region 5,All,2012-13,28,6.8,6.4,6.4,0,513,"8,032",88.6%
Region,Region 5,All,2012-13,29,6.8,6.3,6.6,2,554,"8,372",92.4%
Region,Region 5,All,2012-13,30,6.7,6.3,6.6,0,533,"8,126",89.7%
Region,Region 5,All,2012-13,31,6.7,6.2,6.2,1,511,"8,276",91.3%
Region,Region 5,All,2012-13,32,6.7,6.2,6.2,1,496,"8,045",88.8%
Region,Region 5,All,2012-13,33,6.7,6.2,6.5,1,516,"7,984",88.1%
Region,Region 5,All,2012-13,34,6.7,6.2,6.5,0,525,"8,090",89.3%
Region,Region 5,All,2012-13,35,6.7,6.2,6.6,0,545,"8,297",91.6%
Region,Region 5,All,2012-13,36,6.7,6.2,5.9,0,463,"7,847",86.6%
Region,Region 5,All,2012-13,37,6.7,6.3,6.5,1,526,"8,116",89.6%
Region,Region 5,All,2012-13,38,6.8,6.3,6.3,0,526,"8,306",91.7%
Region,Region 5,All,2012-13,39,6.8,6.4,6.5,2,539,"8,331",91.9%
Region,Region 6,All,2012-13,1,8.6,8,11.2,26,531,"4,991",81.2%
Region,Region 6,All,2012-13,2,8.7,8.1,11,62,762,"7,502",> 100%
Region,Region 6,All,2012-13,3,8.7,8.2,10,58,668,"7,291",> 100%
Region,Region 6,All,2012-13,4,8.8,8.3,10.9,58,700,"6,954",> 100%
Region,Region 6,All,2012-13,5,8.8,8.3,9.8,32,603,"6,449",> 100%
Region,Region 6,All,2012-13,6,8.9,8.3,9.2,24,564,"6,399",> 100%
Region,Region 6,All,2012-13,7,8.9,8.3,9.2,12,560,"6,208",> 100%
Region,Region 6,All,2012-13,8,8.9,8.3,9.3,10,561,"6,143",100%
Region,Region 6,All,2012-13,9,8.9,8.3,8.5,7,507,"6,029",98.1%
Region,Region 6,All,2012-13,10,8.8,8.3,8.3,8,515,"6,323",> 100%
Region,Region 6,All,2012-13,11,8.8,8.2,8.4,8,505,"6,138",99.9%
Region,Region 6,All,2012-13,12,8.7,8.2,7.9,5,491,"6,273",> 100%
Region,Region 6,All,2012-13,13,8.6,8.1,8.7,3,531,"6,152",> 100%
Region,Region 6,All,2012-13,14,8.5,8,7.7,1,456,"5,907",96.1%
Region,Region 6,All,2012-13,15,8.4,7.9,7.2,3,422,"5,866",95.5%
Region,Region 6,All,2012-13,16,8.3,7.8,8.2,1,473,"5,813",94.6%
Region,Region 6,All,2012-13,17,8.2,7.7,8.3,4,477,"5,828",94.8%
Region,Region 6,All,2012-13,18,8.1,7.5,7.1,0,403,"5,664",92.2%
Region,Region 6,All,2012-13,19,7.9,7.4,6.9,2,382,"5,568",90.6%
Region,Region 6,All,2012-13,20,7.8,7.3,6.7,0,375,"5,634",91.7%
Region,Region 6,All,2012-13,21,7.7,7.1,7.1,1,398,"5,640",91.8%
Region,Region 6,All,2012-13,22,7.5,7,6.2,0,347,"5,604",91.2%
Region,Region 6,All,2012-13,23,7.4,6.9,7.2,0,400,"5,594",91%
Region,Region 6,All,2012-13,24,7.3,6.7,6.6,0,376,"5,715",93%
Region,Region 6,All,2012-13,25,7.2,6.6,6.8,1,382,"5,657",92.1%
Region,Region 6,All,2012-13,26,7.1,6.5,6.4,0,355,"5,565",90.6%
Region,Region 6,All,2012-13,27,7,6.4,6.6,1,372,"5,672",92.3%
Region,Region 6,All,2012-13,28,6.9,6.3,6.7,1,366,"5,443",88.6%
Region,Region 6,All,2012-13,29,6.8,6.3,6.5,0,357,"5,469",89%
Region,Region 6,All,2012-13,30,6.7,6.2,6,0,329,"5,484",89.2%
Region,Region 6,All,2012-13,31,6.7,6.1,5.9,0,330,"5,577",90.8%
Region,Region 6,All,2012-13,32,6.6,6.1,5.8,0,322,"5,527",89.9%
Region,Region 6,All,2012-13,33,6.6,6.1,6.7,0,368,"5,491",89.4%
Region,Region 6,All,2012-13,34,6.6,6.1,6.8,0,375,"5,489",89.3%
Region,Region 6,All,2012-13,35,6.6,6.1,5.7,0,305,"5,324",86.6%
Region,Region 6,All,2012-13,36,6.7,6.1,6.1,0,335,"5,448",88.7%
Region,Region 6,All,2012-13,37,6.7,6.2,6.1,2,333,"5,453",88.7%
Region,Region 6,All,2012-13,38,6.8,6.2,5.7,0,313,"5,506",89.6%
Region,Region 6,All,2012-13,39,6.8,6.3,6.8,1,374,"5,478",89.2%
Region,Region 7,All,2012-13,1,9.1,8.3,10.9,24,210,"2,153",85.5%
Region,Region 7,All,2012-13,2,9.2,8.4,10.8,38,293,"3,072",> 100%
Region,Region 7,All,2012-13,3,9.2,8.4,11.6,46,302,"2,989",> 100%
Region,Region 7,All,2012-13,4,9.3,8.5,10.8,32,284,"2,917",> 100%
Region,Region 7,All,2012-13,5,9.3,8.5,11,40,272,"2,848",> 100%
Region,Region 7,All,2012-13,6,9.3,8.5,9.2,19,235,"2,748",> 100%
Region,Region 7,All,2012-13,7,9.3,8.5,9.9,13,249,"2,647",> 100%
Region,Region 7,All,2012-13,8,9.3,8.5,9.7,17,239,"2,647",> 100%
Region,Region 7,All,2012-13,9,9.3,8.5,8.5,13,209,"2,608",> 100%
Region,Region 7,All,2012-13,10,9.3,8.5,9.3,11,239,"2,694",> 100%
Region,Region 7,All,2012-13,11,9.2,8.4,8.9,5,226,"2,591",> 100%
Region,Region 7,All,2012-13,12,9.1,8.3,8.9,4,217,"2,497",99.2%
Region,Region 7,All,2012-13,13,9,8.2,8.5,4,210,"2,505",99.5%
Region,Region 7,All,2012-13,14,8.9,8.1,7.9,3,195,"2,510",99.7%
Region,Region 7,All,2012-13,15,8.8,8,7.1,1,170,"2,424",96.3%
Region,Region 7,All,2012-13,16,8.7,7.9,6.2,1,146,"2,385",94.7%
Region,Region 7,All,2012-13,17,8.6,7.8,8.2,1,191,"2,348",93.3%
Region,Region 7,All,2012-13,18,8.5,7.7,6.5,0,156,"2,404",95.5%
Region,Region 7,All,2012-13,19,8.3,7.5,7.1,3,167,"2,378",94.4%
Region,Region 7,All,2012-13,20,8.2,7.4,7.5,0,168,"2,247",89.2%
Region,Region 7,All,2012-13,21,8.1,7.3,6.5,0,151,"2,318",92.1%
Region,Region 7,All,2012-13,22,7.9,7.1,6.9,0,158,"2,277",90.4%
Region,Region 7,All,2012-13,23,7.8,7,7.5,0,173,"2,308",91.7%
Region,Region 7,All,2012-13,24,7.7,6.9,6.9,0,157,"2,276",90.4%
Region,Region 7,All,2012-13,25,7.6,6.8,7.4,0,169,"2,272",90.2%
Region,Region 7,All,2012-13,26,7.4,6.7,6.4,0,138,"2,157",85.7%
Region,Region 7,All,2012-13,27,7.4,6.6,5.9,1,130,"2,236",88.8%
Region,Region 7,All,2012-13,28,7.3,6.5,6.6,0,149,"2,274",90.3%
Region,Region 7,All,2012-13,29,7.2,6.4,6.3,1,138,"2,197",87.3%
Region,Region 7,All,2012-13,30,7.1,6.3,6.5,1,139,"2,169",86.1%
Region,Region 7,All,2012-13,31,7.1,6.3,6.8,0,153,"2,236",88.8%
Region,Region 7,All,2012-13,32,7.1,6.3,7,0,158,"2,246",89.2%
Region,Region 7,All,2012-13,33,7.1,6.3,6.5,0,148,"2,271",90.2%
Region,Region 7,All,2012-13,34,7.1,6.3,6.5,1,151,"2,340",92.9%
Region,Region 7,All,2012-13,35,7.1,6.3,6.2,2,144,"2,343",93.1%
Region,Region 7,All,2012-13,36,7.2,6.4,6.6,0,150,"2,262",89.8%
Region,Region 7,All,2012-13,37,7.2,6.4,6.4,0,144,"2,258",89.7%
Region,Region 7,All,2012-13,38,7.3,6.5,6.5,0,153,"2,359",93.7%
Region,Region 7,All,2012-13,39,7.4,6.6,7.1,1,160,"2,256",89.6%
Region,Region 8,All,2012-13,1,8.4,7.7,10.3,15,103,"1,151",73.6%
Region,Region 8,All,2012-13,2,8.5,7.8,10.5,28,153,"1,730",> 100%
Region,Region 8,All,2012-13,3,8.6,7.9,11.3,29,170,"1,756",> 100%
Region,Region 8,All,2012-13,4,8.7,8,10.2,23,149,"1,692",> 100%
Region,Region 8,All,2012-13,5,8.8,8,9.3,20,133,"1,646",> 100%
Region,Region 8,All,2012-13,6,8.8,8.1,9.4,18,134,"1,622",> 100%
Region,Region 8,All,2012-13,7,8.8,8.1,10.2,11,156,"1,636",> 100%
Region,Region 8,All,2012-13,8,8.8,8.1,9.9,14,145,"1,600",> 100%
Region,Region 8,All,2012-13,9,8.8,8.1,8.6,9,129,"1,610",> 100%
Region,Region 8,All,2012-13,10,8.7,8,8.2,4,124,"1,554",99.4%
Region,Region 8,All,2012-13,11,8.7,7.9,7.9,5,114,"1,498",95.8%
